"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.29,5,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,65+,"Gems of The Day | 21- 30 Jun 26",0.28140552,6,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,55-64,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.28001512,5,8,1,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,65+,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.28000818,9,22,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.27989849,2,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,45-54,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.27054202,4,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Retargeting",unknown,35-44,"Double Day 6.6 | 1-7June 2026",0.27,11,14,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,18-24,"นาคครุฑเสริมบารมี | 11- 20 Jun 26",0.26000214,4,11,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,65+,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.26,8,8,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,55-64,"ผ่อนทอง 0% June 2026",0.25059092,11,26,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,55-64,"ผ่อนทอง 0% June 2026",0.25002127,11,20,1,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",unknown,65+,"Mid Month  | 15-17June 2026",0.2499942,6,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,35-44,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.24003733,8,9,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.24,4,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",unknown,45-54,"Mid Month  | 15-17June 2026",0.24,4,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,65+,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.2399791,1,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,18-24,"ผ่อนทอง 0% June 2026",0.2304669,22,25,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,35-44,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.23020294,10,12,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,65+,"นาคครุฑเสริมบารมี | 11- 20 Jun 26",0.23000156,2,10,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,65+,"นาคครุฑเสริมบารมี | 11- 20 Jun 26",0.20000165,4,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.2,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",unknown,35-44,"Mid Month  | 15-17June 2026",0.19998265,5,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,25-34,"Pay Day  |  25-30 June 2026",0.18024722,4,8,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,18-24,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.18,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.17,4,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,35-44,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.1603212,4,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Retargeting",unknown,55-64,"Double Day 6.6 | 1-7June 2026",0.16,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",unknown,55-64,"Mid Month  | 15-17June 2026",0.15999629,7,10,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,45-54,"Pay Day  |  25-30 June 2026",0.15020602,2,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",female,18-24,"Pay Day  |  25-30 June 2026",0.15019608,6,6,1,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,65+,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.15,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,55-64,"ผ่อนทอง 0% June 2026",0.1402842,9,14,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.14,3,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.14,4,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",unknown,25-34,"Live | 10 June 2026",0.14,9,10,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Broad",unknown,18-24,"Double Day 6.6 | 1-7June 2026",0.13001372,5,7,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",male,18-24,"Mid Month  | 15-17June 2026",0.12998872,4,4,1,1,3,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,18-24,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.12,3,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,65+,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.12,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,25-34,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.12,5,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",unknown,65+,"Mid Month  | 15-17June 2026",0.12,1,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,65+,"ผ่อนทอง 0% June 2026",0.10023637,9,13,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,45-54,"Test - Service - ทองแท้ 96.5",0.100031,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,18-24,"Pay Day  |  25-30 June 2026",0.09034583,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,65+,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.09007933,2,7,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,55-64,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.09,5,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,65+,"Live | 10 June 2026",0.09,6,6,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,55-64,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.08007059,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,35-44,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.08,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.07999825,2,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",unknown,45-54,"Mid Month  | 15-17June 2026",0.07999306,2,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.079971,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",unknown,55-64,"Live | 10 June 2026",0.07000436,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",female,18-24,"Live | 10 June 2026",0.07,8,8,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.06999847,7,11,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,55-64,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.0699939,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,35-44,"Pay Day  |  25-30 June 2026",0.06008241,4,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Lookalike",unknown,18-24,"Double Day 6.6 | 1-7June 2026",0.06000222,4,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",female,35-44,"Live | 24 June 2026",0.06,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,25-34,"Pay Day  |  25-30 June 2026",0.05006536,5,5,1,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.05,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,55-64,"Gems of The Day | 21- 30 Jun 26",0.04024122,3,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,65+,"Gems of The Day | 21- 30 Jun 26",0.04024122,1,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,55-64,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.0400803,3,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,18-24,"Pay Day  |  25-30 June 2026",0.04005494,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,55-64,"Test - Trust - ช่องทางชำระเงิน",0.04003085,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,65+,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.04000622,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,18-24,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.04,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,18-24,"Live | 10 June 2026",0.04,5,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",unknown,35-44,"Live | 10 June 2026",0.04,4,4,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,65+,"ผ่อนทอง 0% June 2026",0.0300609,5,5,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,65+,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.03002647,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Broad",unknown,65+,"Double Day 6.6 | 1-7June 2026",0.03000317,1,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,18-24,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.03000162,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,65+,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.03000088,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,18-24,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",0.02999739,2,3,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,55-64,"Pay Day  |  25-30 June 2026",0.02007685,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,35-44,"Pay Day  |  25-30 June 2026",0.02002614,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,65+,"Test - Trust - ช่องทางชำระเงิน",0.02001543,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,45-54,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.02000311,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",unknown,45-54,"Live | 10 June 2026",0.02,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",unknown,25-34,"Mid Month  | 15-17June 2026",0.01999827,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,65+,"Pay Day  |  25-30 June 2026",0.01001373,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,45-54,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.01000881,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,55-64,"Test - Service - ทองแท้ 96.5",0.0100031,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Lookalike",unknown,65+,"Double Day 6.6 | 1-7June 2026",0.01000037,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",female,55-64,"Live | 24 June 2026",0.01,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,55-64,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0.01,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Retargeting",unknown,18-24,"Double Day 6.6 | 1-7June 2026",0.01,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",unknown,55-64,"Mid Month  | 15-17June 2026",0.01,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,1,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,25-34,"Card customize 15-29 May 2026",0,0,0,,,4,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,25-34,"Card customize 15-29 May 2026",0,0,0,,3,7,1,8920,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,13,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,35-44,"Card customize 15-29 May 2026",0,0,0,,,1,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,35-44,"Card customize 15-29 May 2026",0,0,0,,5,2,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,42,2,106637,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",female,35-44,"Live | 24 June 2026",0,2,2,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,45-54,"Card customize 15-29 May 2026",0,0,0,,1,1,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"Card customize 15-29 May 2026-Conversion",0,0,0,,,2,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,11,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,55-64,"Card customize 15-29 May 2026",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,65+,"Card customize 15-29 May 2026",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,18-24,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,2,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,25-34,"Card customize 15-29 May 2026",0,0,0,,,5,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,1,4,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,35-44,"Card customize 15-29 May 2026",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,31,1,2540,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"ONLINE EXCLUSIVE 25-31 May 2026-Conversion",0,0,0,,,2,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,55-64,"Pay Day  |  25-30 June 2026",0,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,65+,"Card customize 15-29 May 2026",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,65+,"Live | 24 June 2026",0,1,1,,,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Broad",unknown,Unknown,"Double Day 6.6 | 1-7June 2026",0,0,0,,2,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,Unknown,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,5,1,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,6,,,,2026-06-01,2026-06-26
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,Unknown,"นาคครุฑเสริมบารมี | 11- 20 Jun 26",0,0,0,,1,,,,2026-06-01,2026-06-26
"4040 | ONN | website Traffic | Test | June 2026",Gold-Broad,unknown,Unknown,"Test - Service - ทองแท้ 96.5",0,0,0,,1,,,,2026-06-01,2026-06-26
